page|type|price|address_x|description|weblink|rooms|size|price2|1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address_short_1|address_short_2|size_num|address_y|latitude|longitude|detail
36|2.5 Zimmer, 65m², CHF 2’271.– |2271|Imbisbühlstrasse 4, 8049 Zürich|Zentral in Zürich-Höngg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4000566190|2.5 Zimmer|65m²|CHF 2’271.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Imbisbühlstrasse 4|8049 Zürich|65.0|Forchstrasse 261, 8032 Zürich|47.35848617553711|8.571672439575195|forchstrasse 261 8032 zuerich 261 zuerich ch zh
36|1 Zimmer, 29m², CHF 3’080.– |3080|Morgartenstrasse 15, 8004 Zürich|Studio im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4000146419|1 Zimmer|29m²|CHF 3’080.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Morgartenstrasse 15|8004 Zürich|29.0|Forchstrasse 261, 8032 Zürich|47.364723205566406|8.55510139465332|forchstrasse 3 8032 zuerich 261 zuerich ch zh
36|3.5 Zimmer, 70m², CHF 3’400.– |3400|Badenerstrasse 362, 8004 Zürich|3.5 Zimmer Apartment beim Albisriederplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002870351|3.5 Zimmer|70m²|CHF 3’400.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Badenerstrasse 362|8004 Zürich|70.0|Forchstrasse 261, 8032 Zürich|47.36465072631836|8.555272102355957|forchstrasse 5 8032 zuerich 261 zuerich ch zh
36|1 Zimmer, 26m², CHF 2’850.– |2850|Franklinstrasse 12, 8050 Zürich|neu renoviertes Studio Apartment in Oerlikon /  new renovated studio apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002648036|1 Zimmer|26m²|CHF 2’850.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Franklinstrasse 12|8050 Zürich|26.0|Forchstrasse 261, 8032 Zürich|47.36435317993164|8.555904388427734|forchstrasse 19 8032 zuerich 261 zuerich ch zh
36|1 Zimmer, 15m², CHF 1’650.– |1650|Gubelstrasse 64, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002417892|1 Zimmer|15m²|CHF 1’650.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|15.0|Forchstrasse 261, 8032 Zürich|47.36429977416992|8.556092262268066|forchstrasse 21 8032 zuerich 261 zuerich ch zh
36|2.5 Zimmer, 60m², CHF 3’080.– |3080|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002417886|2.5 Zimmer|60m²|CHF 3’080.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|60.0|Forchstrasse 261, 8032 Zürich|47.36426544189453|8.556218147277832|forchstrasse 23 8032 zuerich 261 zuerich ch zh
36|1 Zimmer, 20m², CHF 1’980.– |1980|Schaffhauserstrasse 137, 8057 Zürich|Studio am Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002336397|1 Zimmer|20m²|CHF 1’980.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 137|8057 Zürich|20.0|Forchstrasse 261, 8032 Zürich|47.3638916015625|8.556885719299316|forchstrasse 31 8032 zuerich 261 zuerich ch zh
36|2 Zimmer, 60m², CHF 3’100.– |3100|Zelgstrasse 19, 8003 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002171312|2 Zimmer|60m²|CHF 3’100.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Zelgstrasse 19|8003 Zürich|60.0|Forchstrasse 261, 8032 Zürich|47.36382293701172|8.556999206542969|forchstrasse 33 8032 zuerich 261 zuerich ch zh
36|2.5 Zimmer, 60m², CHF 2’700.– |2700|Asylstrasse 125, 8032 Zürich|2.5 Zimmer Wohnung  mit 2 Schlafzimmern mit Dachterrasse in Hottingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002071572|2.5 Zimmer|60m²|CHF 2’700.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Asylstrasse 125|8032 Zürich|60.0|Forchstrasse 261, 8032 Zürich|47.36370849609375|8.557206153869629|forchstrasse 37 8032 zuerich 261 zuerich ch zh
36|3 Zimmer, 70m², CHF 3’400.– |3400|Friesstrasse 12, 8050 Zürich|3 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001683389|3 Zimmer|70m²|CHF 3’400.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Friesstrasse 12|8050 Zürich|70.0|Forchstrasse 261, 8032 Zürich|47.36354064941406|8.557442665100098|forchstrasse 41 8032 zuerich 261 zuerich ch zh
36|2.5 Zimmer, 40m², CHF 2’750.– |2750|Friesstrasse 12, 8050 Zürich|2 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001683358|2.5 Zimmer|40m²|CHF 2’750.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Friesstrasse 12|8050 Zürich|40.0|Forchstrasse 261, 8032 Zürich|47.36351013183594|8.55776309967041|forchstrasse 45 8032 zuerich 261 zuerich ch zh
36|2.5 Zimmer, 40m², CHF 2’560.– |2560|Asylstrasse 125, 8032 Zürich|2.5 Zimmer Wohnung in Hottingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001683216|2.5 Zimmer|40m²|CHF 2’560.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Asylstrasse 125|8032 Zürich|40.0|Forchstrasse 261, 8032 Zürich|47.36327362060547|8.557847023010254|forchstrasse 51 8032 zuerich 261 zuerich ch zh
36|3 Zimmer, 77m², CHF 3’900.– |3900|Universitätsstrasse 80/82, 8006 Zürich|3 Zimmer Apartment nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001673132|3 Zimmer|77m²|CHF 3’900.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|77.0|Forchstrasse 261, 8032 Zürich|47.3631706237793|8.558002471923828|forchstrasse 55 8032 zuerich 261 zuerich ch zh
36|3 Zimmer, 45m², CHF 3’490.– |3490|Zelgstrasse 19, 8003 Zürich|Modernes 2.5 Zimmer Apartment in Wiedikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001525478|3 Zimmer|45m²|CHF 3’490.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Zelgstrasse 19|8003 Zürich|45.0|Forchstrasse 261, 8032 Zürich|47.362979888916016|8.558276176452637|forchstrasse 59 8032 zuerich 261 zuerich ch zh
36|2 Zimmer, 30m², CHF 2’850.– |2850|Universitätsstrasse 80/82, 8006 Zürich|2 Zimmer Apartment Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001034709|2 Zimmer|30m²|CHF 2’850.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|30.0|Forchstrasse 261, 8032 Zürich|47.36283493041992|8.558523178100586|forchstrasse 67 8032 zuerich 261 zuerich ch zh
36|2 Zimmer, 56m², CHF 1’842.– |1842|Roswiesenstrasse 183, 8051 Zürich|Renov. 2-Zi-Whg m. Balkon in zentraler Lage zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001022878|2 Zimmer|56m²|CHF 1’842.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Roswiesenstrasse 183|8051 Zürich|56.0|Forchstrasse 261, 8032 Zürich|47.36246871948242|8.55938720703125|forchstrasse 91 8032 zuerich 261 zuerich ch zh
36|2.5 Zimmer, 60m², CHF 2’740.– |2740|Haldenstrasse 173, 8003 Zürich|Erstvermietung - Einziehen in die Traumwohnung!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001020368|2.5 Zimmer|60m²|CHF 2’740.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Haldenstrasse 173|8003 Zürich|60.0|Forchstrasse 261, 8032 Zürich|47.362388610839844|8.559464454650879|forchstrasse 91a 8032 zuerich 261 zuerich ch zh
36|77m², CHF 1’383.– |1383|Herrligstrasse 26, 8048 Zürich|Room for rent in Zürich from 15.04.24 - Möbliertes Zimmer in|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001018443||77m²|CHF 1’383.– |0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Herrligstrasse 26|8048 Zürich|77.0|Forchstrasse 261, 8032 Zürich|47.36223220825195|8.5601224899292|forchstrasse 95 8032 zuerich 261 zuerich ch zh
36|3 Zimmer, CHF 3’490.– |3490|Nordstrasse 249, 8037 Zürich|Möbelierte Wohnung unbefristet|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001012558|3 Zimmer||CHF 3’490.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Nordstrasse 249|8037 Zürich||Forchstrasse 261, 8032 Zürich|47.36196517944336|8.561086654663086|forchstrasse 99 8032 zuerich 261 zuerich ch zh
38|1.5 Zimmer, 42m², CHF 2’320.– |2320|Ottenweg 11, 8008 Zürich|Wohnen im trendigen Seefeld-Quartier?|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000925822|1.5 Zimmer|42m²|CHF 2’320.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Ottenweg 11|8008 Zürich|42.0|Forchstrasse 261, 8032 Zürich|47.361873626708984|8.56118392944336|forchstrasse 101 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 25m², CHF 2’450.– |2450|Langstrasse 213, 8005 Zürich|Studio Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000871006|1 Zimmer|25m²|CHF 2’450.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Langstrasse 213|8005 Zürich|25.0|Forchstrasse 261, 8032 Zürich|47.36176681518555|8.561323165893555|forchstrasse 103 8032 zuerich 261 zuerich ch zh
38|1.5 Zimmer, 20m², CHF 1’840.– |1840|Gertrudstrasse 48, 8003 Zürich|1 ½ Zimmer-Wohnung in Wiedikon mit Parkplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000817460|1.5 Zimmer|20m²|CHF 1’840.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Gertrudstrasse 48|8003 Zürich|20.0|Forchstrasse 261, 8032 Zürich|47.36142349243164|8.561177253723145|forchstrasse 106 8032 zuerich 261 zuerich ch zh
38|3.5 Zimmer, 95m², CHF 3’500.– |3500|zurichbergstrassr 199, 8044 Gockhausen|Wohnung mobliert am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000797601|3.5 Zimmer|95m²|CHF 3’500.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|zurichbergstrassr 199|8044 Gockhausen|95.0|Forchstrasse 261, 8032 Zürich|47.361244201660156|8.56137752532959|forchstrasse 108 8032 zuerich 261 zuerich ch zh
38|3.5 Zimmer, 85m², CHF 2’953.– |2953|In Böden 132, 8046 Zürich|Lichtdurchflutete Parterrewohnung m. Terrasse|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000793436|3.5 Zimmer|85m²|CHF 2’953.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|In Böden 132|8046 Zürich|85.0|Forchstrasse 261, 8032 Zürich|47.36130142211914|8.561744689941406|forchstrasse 109 8032 zuerich 261 zuerich ch zh
38|11m², CHF 715.– |715|Heuelstrasse 27, 8032 Zürich|Tenancy Takeover from February or March 2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000679127||11m²|CHF 715.– |0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Heuelstrasse 27|8032 Zürich|11.0|Forchstrasse 261, 8032 Zürich|47.36119842529297|8.561258316040039|forchstrasse 110 8032 zuerich 261 zuerich ch zh
38|1.5 Zimmer, CHF 1’950.– |1950|Rossbergstrasse 15, 8002 Zürich|Zu vermieten 1.5-Zimmerwohnung an bester Lage in Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000447814|1.5 Zimmer||CHF 1’950.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Rossbergstrasse 15|8002 Zürich||Forchstrasse 261, 8032 Zürich|47.36111831665039|8.561854362487793|forchstrasse 111 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 45m², CHF 3’500.– |3500|Germaniastrasse 99, 8044 Zürich|Wohnen mit Loftcharakter|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3003549080|1 Zimmer|45m²|CHF 3’500.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Germaniastrasse 99|8044 Zürich|45.0|Forchstrasse 261, 8032 Zürich|47.360965728759766|8.56198787689209|forchstrasse 113 8032 zuerich 261 zuerich ch zh
38|2 Zimmer, 37m², CHF 2’700.– |2700|Binzmühlestrasse 51, 8050 Zürich|Modernes 2 Zimmer Apartment mit Terrasse|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002833284|2 Zimmer|37m²|CHF 2’700.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestrasse 51|8050 Zürich|37.0|Forchstrasse 261, 8032 Zürich|47.3610725402832|8.561456680297852|forchstrasse 114 8032 zuerich 261 zuerich ch zh
38|2 Zimmer, 60m², CHF 2’850.– |2850|Universitätsstrasse 80/82, 8006 Zürich|2 Zimmer Apartment Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579113|2 Zimmer|60m²|CHF 2’850.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|60.0|Forchstrasse 261, 8032 Zürich|47.36098098754883|8.561518669128418|forchstrasse 116 8032 zuerich 261 zuerich ch zh
38|1.5 Zimmer, 20m², CHF 2’200.– |2200|Dubsstrasse 30, 8003 Zürich|1 Zimmer Wohnung im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579093|1.5 Zimmer|20m²|CHF 2’200.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Dubsstrasse 30|8003 Zürich|20.0|Forchstrasse 261, 8032 Zürich|47.36090087890625|8.561577796936035|forchstrasse 118 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 15m², CHF 1’980.– |1980|Dubsstrasse 30, 8003 Zürich|Single Studio im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579088|1 Zimmer|15m²|CHF 1’980.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Dubsstrasse 30|8003 Zürich|15.0|Forchstrasse 261, 8032 Zürich|47.3608283996582|8.561659812927246|forchstrasse 120 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 20m², CHF 2’100.– |2100|Morgartenstrasse 15, 8004 Zürich|Studio für Singles im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579076|1 Zimmer|20m²|CHF 2’100.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Morgartenstrasse 15|8004 Zürich|20.0|Forchstrasse 261, 8032 Zürich|47.360660552978516|8.561849594116211|forchstrasse 126 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 19m², CHF 2’300.– |2300|Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002344304|1 Zimmer|19m²|CHF 2’300.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|19.0|Forchstrasse 261, 8032 Zürich|47.360816955566406|8.562286376953125|forchstrasse 127 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 19m², CHF 2’300.– |2300|Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002344301|1 Zimmer|19m²|CHF 2’300.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|19.0|Forchstrasse 261, 8032 Zürich|47.36058044433594|8.56203842163086|forchstrasse 128 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 21m², CHF 2’300.– |2300|Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002344299|1 Zimmer|21m²|CHF 2’300.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|21.0|Forchstrasse 261, 8032 Zürich|47.36052703857422|8.562359809875488|forchstrasse 130 8032 zuerich 261 zuerich ch zh
38|1 Zimmer, 12m², CHF 1’650.– |1650|Schaffhauserstrasse 137, 8057 Zürich|Single Studio am Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002336398|1 Zimmer|12m²|CHF 1’650.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 137|8057 Zürich|12.0|Forchstrasse 261, 8032 Zürich|47.360755920410156|8.56263542175293|forchstrasse 131 8032 zuerich 261 zuerich ch zh
38|2 Zimmer, 45m², CHF 2’950.– |2950|Zelgstrasse 19, 8003 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002171307|2 Zimmer|45m²|CHF 2’950.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Zelgstrasse 19|8003 Zürich|45.0|Forchstrasse 261, 8032 Zürich|47.360504150390625|8.56254768371582|forchstrasse 132 8032 zuerich 261 zuerich ch zh
38|2.5 Zimmer, 55m², CHF 2’980.– |2980|Badenerstrasse 362, 8004 Zürich|2.5 Zimmer Apartment beim Albisriederplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002101128|2.5 Zimmer|55m²|CHF 2’980.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 362|8004 Zürich|55.0|Forchstrasse 261, 8032 Zürich|47.36071014404297|8.562984466552734|forchstrasse 135 8032 zuerich 261 zuerich ch zh
38|3.5 Zimmer, 70m², CHF 3’590.– |3590|Zelgstrasse 19, 8003 Zürich|3.5 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002082348|3.5 Zimmer|70m²|CHF 3’590.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Zelgstrasse 19|8003 Zürich|70.0|Forchstrasse 261, 8032 Zürich|47.3604736328125|8.562825202941895|forchstrasse 136 8032 zuerich 261 zuerich ch zh
39|2 Zimmer, 30m², CHF 2’850.– |2850|Universitätsstrasse 80/82, 8006 Zürich|2 Zimmer Apartment Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001683589|2 Zimmer|30m²|CHF 2’850.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|30.0|Forchstrasse 261, 8032 Zürich|47.360435485839844|8.56309986114502|forchstrasse 138 8032 zuerich 261 zuerich ch zh
39|3 Zimmer, 75m², CHF 3’200.– |3200|Friesstrasse 12, 8050 Zürich|3 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001683346|3 Zimmer|75m²|CHF 3’200.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Friesstrasse 12|8050 Zürich|75.0|Forchstrasse 261, 8032 Zürich|47.36040496826172|8.563390731811523|forchstrasse 140 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 21m², CHF 2’300.– |2300|Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001673134|1 Zimmer|21m²|CHF 2’300.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|21.0|Forchstrasse 261, 8032 Zürich|47.360652923583984|8.563395500183105|forchstrasse 141 8032 zuerich 261 zuerich ch zh
39|2.5 Zimmer, 40m², CHF 3’300.– |3300|Langstrasse 213, 8005 Zürich|Apartment mit 2 Schlafzimmern im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001670626|2.5 Zimmer|40m²|CHF 3’300.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Langstrasse 213|8005 Zürich|40.0|Forchstrasse 261, 8032 Zürich|47.3603630065918|8.563621520996094|forchstrasse 142 8032 zuerich 261 zuerich ch zh
39|2 Zimmer, 35m², CHF 2’750.– |2750|Langstrasse 213, 8005 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001627087|2 Zimmer|35m²|CHF 2’750.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Langstrasse 213|8005 Zürich|35.0|Forchstrasse 261, 8032 Zürich|47.360633850097656|8.563569068908691|forchstrasse 143 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 30m², CHF 2’200.– |2200|Friesstrasse 12, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001525273|1 Zimmer|30m²|CHF 2’200.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Friesstrasse 12|8050 Zürich|30.0|Forchstrasse 261, 8032 Zürich|47.36034393310547|8.563756942749023|forchstrasse 144 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 20m², CHF 1’980.– |1980|Binzmühlestrasse 51, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001525264|1 Zimmer|20m²|CHF 1’980.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestrasse 51|8050 Zürich|20.0|Forchstrasse 261, 8032 Zürich|47.36061477661133|8.563885688781738|forchstrasse 145 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 20m², CHF 2’080.– |2080|Dubsstrasse 30, 8003 Zürich|Studios im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001453529|1 Zimmer|20m²|CHF 2’080.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Dubsstrasse 30|8003 Zürich|20.0|Forchstrasse 261, 8032 Zürich|47.360321044921875|8.564004898071289|forchstrasse 146 8032 zuerich 261 zuerich ch zh
39|2 Zimmer, 40m², CHF 2’750.– |2750|Friesstrasse 16, 8050 Zürich|2 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001453502|2 Zimmer|40m²|CHF 2’750.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Friesstrasse 16|8050 Zürich|40.0|Forchstrasse 261, 8032 Zürich|47.36056137084961|8.564175605773926|forchstrasse 149 8032 zuerich 261 zuerich ch zh
39|2 Zimmer, 45m², CHF 2’980.– |2980|Zelgstrasse 19, 8003 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001382720|2 Zimmer|45m²|CHF 2’980.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Zelgstrasse 19|8003 Zürich|45.0|Forchstrasse 261, 8032 Zürich|47.360294342041016|8.564233779907227|forchstrasse 150 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 30m², CHF 2’100.– |2100|Friesstrasse 12, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001217518|1 Zimmer|30m²|CHF 2’100.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Friesstrasse 12|8050 Zürich|30.0|Forchstrasse 261, 8032 Zürich|47.36054229736328|8.564340591430664|forchstrasse 151 8032 zuerich 261 zuerich ch zh
39|2 Zimmer, 40m², CHF 2’750.– |2750|Friesstrasse 16, 8050 Zürich|2 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001121327|2 Zimmer|40m²|CHF 2’750.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Friesstrasse 16|8050 Zürich|40.0|Forchstrasse 261, 8032 Zürich|47.35848617553711|8.571672439575195|forchstrasse 261 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 18m², CHF 1’980.– |1980|Badenerstrasse 362, 8004 Zürich|Studio beim Albisriederplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001108792|1 Zimmer|18m²|CHF 1’980.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 362|8004 Zürich|18.0|Forchstrasse 261, 8032 Zürich|47.364723205566406|8.55510139465332|forchstrasse 3 8032 zuerich 261 zuerich ch zh
39|1 Zimmer, 17m², CHF 2’300.– |2300|Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001056383|1 Zimmer|17m²|CHF 2’300.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 80/82|8006 Zürich|17.0|Forchstrasse 261, 8032 Zürich|47.36465072631836|8.555272102355957|forchstrasse 5 8032 zuerich 261 zuerich ch zh
